key,fare_amount
2015-01-27 13:08:24.0000002,10.85231933378233
2015-01-27 13:08:24.0000003,10.114945103962722
2011-10-08 11:53:44.0000002,4.785966419340155
2012-12-01 21:12:12.0000002,8.623666992295007
2012-12-01 21:12:12.0000003,15.322134191583723
2012-12-01 21:12:12.0000005,10.94039693350734
2011-10-06 12:10:20.0000001,5.389226480815671
2011-10-06 12:10:20.0000003,48.78752058358584
2011-10-06 12:10:20.0000002,10.94719849155835
2014-02-18 15:22:20.0000002,6.571994836172081
2014-02-18 15:22:20.0000003,10.312225558905233
2014-02-18 15:22:20.0000001,19.887825935335126
2010-03-29 20:20:32.0000002,4.5915510984736745
2010-03-29 20:20:32.0000001,7.255682252096716
2011-10-06 03:59:12.0000002,7.30628235049525
2011-10-06 03:59:12.0000001,10.675124294621542
2012-07-15 16:45:04.0000006,4.490495807684264
2012-07-15 16:45:04.0000002,8.552342623983808
2012-07-15 16:45:04.0000003,4.84445300313065
2012-07-15 16:45:04.0000004,5.153956564146251
2014-10-29 02:09:56.0000001,6.792630622876961
2014-06-14 13:39:00.00000010,8.944489420045155
2014-06-14 13:39:00.00000060,7.246251861925681
2014-06-14 13:39:00.00000087,8.684645466904099
2014-06-14 13:39:00.00000050,19.03466974776645
2014-06-14 13:39:00.0000003,7.169416244334703
2014-06-14 13:39:00.000000158,37.22319520424837
2014-06-14 13:39:00.00000015,25.501744974855775
2014-06-14 13:39:00.00000073,6.103939609985124
2014-06-14 13:39:00.00000077,15.78975559264893
2014-06-14 13:39:00.000000145,11.070382094697182
2014-06-14 13:39:00.00000079,6.195400346083292
2014-06-14 13:39:00.000000121,6.349895699851745
2014-06-14 13:39:00.00000021,11.72497156594424
2014-06-14 13:39:00.0000005,8.317362113729484
2014-06-14 13:39:00.000000165,7.688659247531478
2014-06-14 13:39:00.000000184,6.2048202568465065
2014-06-14 13:39:00.00000059,6.217582503958234
2014-06-14 13:39:00.00000070,8.354213128937353
2014-06-14 13:39:00.00000068,4.603320366207647
2014-06-14 13:39:00.000000133,18.642342568383626
2014-06-14 13:39:00.000000128,11.460087820677826
2014-06-14 13:39:00.000000136,18.576385404866688
2014-06-14 13:39:00.00000017,10.10643286290669
2014-06-14 13:39:00.000000111,5.623930816030771
2014-06-14 13:39:00.000000115,10.01488111568237
2014-06-14 13:39:00.000000168,6.0237312923963575
2014-06-14 13:39:00.00000031,7.111452807804378
2014-06-14 13:39:00.000000116,6.326412591219153
2014-06-14 13:39:00.00000051,5.279658484307083
2014-06-14 13:39:00.000000193,14.339083648784165
2014-06-14 13:39:00.000000132,14.199929571413602
2014-06-14 13:39:00.000000167,18.375907760553964
2014-06-14 13:39:00.00000044,6.1124369083378145
2014-06-14 13:39:00.000000138,7.365293547835168
2014-06-14 13:39:00.00000066,14.041376375960144
2014-06-14 13:39:00.00000063,9.883251818276799
2014-06-14 13:39:00.000000154,11.4539120515978
2014-06-14 13:39:00.00000097,14.498670731979086
2014-06-14 13:39:00.00000067,12.39659626532983
2014-06-14 13:39:00.000000179,7.949197979477664
2014-06-14 13:39:00.00000092,11.58888808517906
2014-06-14 13:39:00.00000029,5.254500900951934
2014-06-14 13:39:00.000000177,5.39240295885876
2014-06-14 13:39:00.000000192,6.313942459090546
2014-06-14 13:39:00.000000181,6.812617410079133
2014-06-14 13:39:00.000000120,10.793530811376804
2014-06-14 13:39:00.0000008,5.078143203337277
2014-06-14 13:39:00.000000103,4.825075394059192
2014-06-14 13:39:00.00000049,17.56767750100745
2014-06-14 13:39:00.000000108,7.6639023216265185
2014-06-14 13:39:00.00000072,5.623930816030771
2014-06-14 13:39:00.000000182,11.756923783874544
2014-06-14 13:39:00.00000061,6.498478488735573
2014-06-14 13:39:00.00000093,9.381228260996137
2014-06-14 13:39:00.000000170,13.620928946666634
2014-06-14 13:39:00.000000147,47.980301069703245
2014-06-14 13:39:00.000000140,5.173947433374758
2014-06-14 13:39:00.000000159,4.280396239913394
2014-06-14 13:39:00.00000012,4.6306356920536595
2014-06-14 13:39:00.00000025,6.931509468424203
2014-06-14 13:39:00.000000156,5.6799507554197906
2014-06-14 13:39:00.000000152,7.43545317002189
2014-06-14 13:39:00.000000129,10.553680742617619
2014-06-14 13:39:00.000000119,18.69943755847334
2014-06-14 13:39:00.000000118,5.422953659495039
2014-06-14 13:39:00.00000076,4.807205883564924
2014-06-14 13:39:00.000000135,7.317713783200128
2014-06-14 13:39:00.00000023,19.193203799036528
2014-06-14 13:39:00.00000082,9.747562603276313
2014-06-14 13:39:00.000000125,10.218093387073235
2014-06-14 13:39:00.00000075,9.114040366123078
2014-06-14 13:39:00.000000124,6.997827873897959
2014-06-14 13:39:00.000000172,7.197717508703849
2014-06-14 13:39:00.00000024,15.0049835942664
2014-06-14 13:39:00.000000169,16.759794113770916
2014-06-14 13:39:00.00000052,11.483159874999933
2014-06-14 13:39:00.000000161,12.22220750984888
2014-06-14 13:39:00.00000038,8.544042862787473
2014-06-14 13:39:00.00000035,10.157978481752272
2014-06-14 13:39:00.00000053,12.058337706547066
2014-06-14 13:39:00.000000183,6.803233269457408
2014-06-14 13:39:00.000000131,57.01362402185392
2014-06-14 13:39:00.000000180,7.334523800990317
2014-06-14 13:39:00.000000130,8.946776194036294
2014-06-14 13:39:00.00000032,4.304879345562813
2014-06-14 13:39:00.000000148,11.298118639356113
2014-06-14 13:39:00.0000007,11.002460264351821
2014-06-14 13:39:00.00000095,11.61820837651989
2014-06-14 13:39:00.000000144,38.86892940380648
2014-06-14 13:39:00.000000141,32.613853856845296
2014-06-14 13:39:00.000000162,19.666289883894752
2014-06-14 13:39:00.00000018,11.797452114082796
2014-06-14 13:39:00.00000054,9.80549540105535
2014-06-14 13:39:00.00000040,6.774839459007687
2014-06-14 13:39:00.00000096,6.950974464601741
2014-06-14 13:39:00.00000055,30.746969907073037
2014-06-14 13:39:00.000000109,9.024891286042472
2014-06-14 13:39:00.000000151,7.87755703114555
2014-06-14 13:39:00.00000016,9.486337770440333
2014-06-14 13:39:00.00000062,11.725313631300473
2014-06-14 13:39:00.000000191,8.005585320767427
2014-06-14 13:39:00.00000034,8.765203668232758
2014-06-14 13:39:00.000000160,6.312970515693077
2014-06-14 13:39:00.00000013,5.949770529599819
2014-06-14 13:39:00.000000188,5.494617397650941
2014-06-14 13:39:00.00000086,8.437587027608544
2014-06-14 13:39:00.000000185,11.206533674621143
2014-06-14 13:39:00.00000074,9.596834094004858
2014-06-14 13:39:00.00000022,18.803708289705177
2014-06-14 13:39:00.00000036,5.707776318922239
2014-06-14 13:39:00.000000126,4.37556340395813
2014-06-14 13:39:00.000000190,6.333881633682475
2014-06-14 13:39:00.00000042,6.701412663721284
2014-06-14 13:39:00.000000178,6.683272987971757
2014-06-14 13:39:00.000000163,5.485342084983214
2014-06-14 13:39:00.00000020,12.190074071050066
2014-06-14 13:39:00.00000098,6.5842795147825415
2014-06-14 13:39:00.000000114,23.50621797898831
2014-06-14 13:39:00.00000045,8.983799767877553
2014-06-14 13:39:00.00000094,5.5659578188714836
2014-06-14 13:39:00.000000146,9.912980650576445
2014-06-14 13:39:00.00000033,8.895121984843279
2014-06-14 13:39:00.000000143,5.272931878287716
2014-06-14 13:39:00.000000107,6.279947485534411
2014-06-14 13:39:00.00000048,8.771344659960317
2014-06-14 13:39:00.00000043,11.95394513141915
2014-06-14 13:39:00.000000123,10.84243549678089
2014-06-14 13:39:00.000000134,8.362503243821482
2014-06-14 13:39:00.000000142,6.39711496965788
2014-06-14 13:39:00.000000122,10.922946819192218
2014-06-14 13:39:00.000000176,9.632386014320007
2011-12-12 09:42:12.0000004,6.2026283998680105
2011-12-12 09:42:12.0000002,4.194687762141163
2011-12-12 09:42:12.0000001,11.693244284262036
2011-12-12 09:42:12.0000003,7.033813357914407
2011-12-12 09:42:12.0000005,7.985725708896001
2013-06-27 00:20:40.0000001,20.30317524292399
2013-06-27 00:20:40.0000003,11.547421976174352
2009-02-20 13:34:16.0000001,7.266815614717006
2009-02-20 13:34:16.0000002,11.189911456190867
2009-02-20 13:34:16.0000003,6.73161830889033
2010-08-22 21:14:08.0000001,30.531867645813996
2010-08-22 21:14:08.0000005,15.544043121838673
2010-08-22 21:14:08.0000003,4.835203706729857
2010-08-22 21:14:08.0000002,7.653687499451164
2012-08-06 08:58:08.0000002,4.59165400459803
2012-08-06 08:58:08.0000001,19.055392690218547
2013-11-04 08:34:12.0000003,5.569771478097555
2013-11-04 08:34:12.0000001,10.215179390038113
2013-11-04 08:34:12.0000002,11.735805158124583
2011-06-24 20:34:48.0000002,7.048840347465403
2011-06-24 20:34:48.0000001,18.11940911373175
2011-03-28 20:38:36.0000003,6.764155622110752
2011-03-28 20:38:36.0000004,4.353972184465613
2011-03-28 20:38:36.0000002,8.921265478690856
2011-08-14 20:36:28.0000004,6.348068177624212
2011-08-14 20:36:28.0000001,6.449316598482009
2011-08-14 20:36:28.0000003,21.692535023706686
2011-08-14 20:36:28.0000002,7.098093554513396
2015-02-21 15:52:44.0000004,21.21550387320659
2015-02-21 15:52:44.0000003,9.44536067913816
2015-02-21 15:52:44.0000002,18.83586356734376
2015-02-21 15:52:44.0000001,10.35240752496252
2013-01-29 11:29:52.0000001,11.3304864508565
2014-09-12 19:03:48.0000001,11.814032423212916
2013-11-09 18:52:40.0000004,9.807163699835096
2013-11-09 18:52:40.0000002,12.144359141868476
2013-04-25 16:10:04.0000001,56.532245966897506
2013-04-25 16:10:04.0000002,9.638080501517349
2013-09-07 14:37:52.0000001,8.688382629367537
2013-09-07 14:37:52.0000002,9.711266457616965
2013-09-07 14:37:52.0000003,5.924202484822665
2011-05-21 13:16:20.0000004,4.547253886818622
2011-05-21 13:16:20.0000001,5.70342497832154
2011-05-21 13:16:20.0000003,8.683440494806495
2011-11-25 16:36:24.0000002,6.071289647493293
2011-11-25 16:36:24.0000001,10.640282085702662
2015-01-31 20:54:04.0000001,5.627700037766034
2010-11-01 23:31:28.0000002,7.2598892750595905
2010-11-01 23:31:28.0000001,7.9262829571079845
2010-11-01 23:31:28.0000003,9.68322099087796
2011-03-24 15:57:04.0000003,4.40532285183958
2011-03-24 15:57:04.0000001,7.176326046290927
2010-05-10 10:37:04.0000005,6.322741286202158
2010-05-10 10:37:04.0000002,5.821542616227582
2010-05-10 10:37:04.0000003,9.054092345679848
2010-05-10 10:37:04.0000006,8.467772714348769
2012-06-09 16:53:44.0000002,7.722933686036828
2012-08-22 22:39:20.0000003,19.383618991473206
2012-08-22 22:39:20.0000001,5.385419265775425
2012-12-23 02:29:16.0000001,14.911632206687468
2012-06-30 15:55:12.0000004,11.459633082448489
2012-06-30 15:55:12.0000002,6.452881489878697
2012-06-30 15:55:12.0000003,11.39213709865897
2012-06-30 15:55:12.0000001,6.224741297293389
2011-10-02 23:36:00.00000056,10.247022212518775
2011-10-02 23:36:00.00000086,16.260974906964382
2011-10-02 23:36:00.00000081,16.685678830896737
2011-10-02 23:36:00.0000009,4.217031439577752
2011-10-02 23:36:00.00000041,12.205519434775692
2011-10-02 23:36:00.00000091,4.43211991815992
2011-10-02 23:36:00.0000008,10.706773894268236
2011-10-02 23:36:00.00000015,25.789493938984787
2011-10-02 23:36:00.00000014,8.791043354911643
2011-10-02 23:36:00.00000047,7.143235869169116
2011-10-02 23:36:00.00000076,6.041319247475647
2011-10-02 23:36:00.00000011,8.708056772513267
2011-10-02 23:36:00.00000075,6.719033651596955
2011-10-02 23:36:00.00000035,6.993198119892071
2011-10-02 23:36:00.00000099,8.564639839074754
2011-10-02 23:36:00.00000062,9.009907428194747
2011-10-02 23:36:00.00000085,8.395896786749988
2011-10-02 23:36:00.00000043,19.214393936832067
2011-10-02 23:36:00.00000071,10.799813725336747
2011-10-02 23:36:00.00000023,6.687022890586988
2011-10-02 23:36:00.00000092,6.493037857798129
2011-10-02 23:36:00.00000037,9.032215706508842
2011-10-02 23:36:00.00000083,10.207658568770409
2011-10-02 23:36:00.00000054,11.538472335092871
2011-10-02 23:36:00.00000073,9.394863356477671
2011-10-02 23:36:00.0000005,6.9521194143205935
2011-10-02 23:36:00.00000095,5.648721740482761
2011-10-02 23:36:00.00000088,7.486196973534293
2011-10-02 23:36:00.00000030,8.763802080803664
2011-10-02 23:36:00.0000007,11.900983951086223
2011-10-02 23:36:00.00000013,9.153436224003528
2011-10-02 23:36:00.00000065,26.412545222977798
2011-10-02 23:36:00.00000089,48.74367454980561
2011-10-02 23:36:00.00000096,8.30831716821531
2011-10-02 23:36:00.00000039,10.286552557531111
2011-10-02 23:36:00.00000038,27.04693603193281
2011-10-02 23:36:00.00000067,18.360222207379444
2011-10-02 23:36:00.00000077,11.788299496108106
2011-10-02 23:36:00.00000020,17.239115452935014
2011-10-02 23:36:00.00000063,14.396191416808326
2011-10-02 23:36:00.00000012,8.695983585632634
2011-10-02 23:36:00.00000058,15.963952437169109
2011-10-02 23:36:00.00000026,10.242754223927424
2011-10-02 23:36:00.00000074,18.1690228683885
2011-10-02 23:36:00.00000059,16.16765740740741
2011-10-02 23:36:00.00000090,13.592090499235448
2011-10-02 23:36:00.0000004,28.946787813388596
2011-10-02 23:36:00.0000003,14.932404736818148
2011-10-02 23:36:00.00000021,16.333851079908342
2011-10-02 23:36:00.00000097,7.989083675251652
2011-10-02 23:36:00.00000036,20.607185697399522
2011-10-02 23:36:00.00000024,21.16122575068669
2011-10-02 23:36:00.00000082,48.73037531348318
2011-10-02 23:36:00.000000100,7.352883938760241
2011-10-02 23:36:00.00000040,4.626204435621797
2011-10-02 23:36:00.00000022,4.5120913284260205
2013-03-21 12:47:28.0000006,11.609682346337529
2013-03-21 12:47:28.0000008,10.992385142315502
2013-03-21 12:47:28.0000003,12.520030323737046
2013-03-21 12:47:28.0000005,7.485844785848142
2013-03-21 12:47:28.0000002,8.328905251387548
2013-06-07 03:02:56.0000002,17.803528554716674
2013-06-07 03:02:56.0000001,6.913931702677518
2010-09-05 22:31:32.0000002,35.29666666666667
2013-07-12 23:33:24.0000001,9.956861252917317
2009-12-03 02:32:08.0000001,18.812834511891516
2009-10-15 03:50:36.0000001,5.179544920857326
2011-09-25 22:36:32.0000002,19.985263616685657
2011-09-25 22:36:32.0000001,11.894390700428826
2015-06-08 20:02:56.0000001,11.49328384598844
2014-07-16 08:03:32.0000002,12.275801825380864
2014-07-16 08:03:32.0000001,11.74865244045073
2011-12-15 13:14:32.0000002,8.698263234787678
2011-12-15 13:14:32.0000001,4.935493814709245
2011-10-11 22:13:48.0000002,13.052563572881237
2011-10-11 22:13:48.0000005,8.43656025236887
2011-10-11 22:13:48.0000003,7.355141903508823
2013-09-14 16:53:20.0000001,7.206671765483686
2013-09-14 16:53:20.0000002,10.667821555053374
2014-02-06 09:09:56.0000004,5.696982470656108
2014-02-06 09:09:56.0000003,6.408025009066757
2014-02-06 09:09:56.0000001,5.240134937655478
2009-06-10 16:55:00.00000081,28.298680644730844
2009-06-10 16:55:00.00000029,5.165515021596212
2009-06-10 16:55:00.000000109,8.39581285066164
2009-06-10 16:55:00.00000098,47.75277247385889
2009-06-10 16:55:00.00000054,9.040892857142856
2009-06-10 16:55:00.00000021,31.270541341114313
2009-06-10 16:55:00.00000012,7.175602594873641
2009-06-10 16:55:00.00000033,5.572671546082157
2009-06-10 16:55:00.00000024,9.419139369855694
2009-06-10 16:55:00.00000099,11.09807931122197
2009-06-10 16:55:00.0000009,6.90659724546056
2009-06-10 16:55:00.000000158,7.392819890717947
2009-06-10 16:55:00.000000141,4.7366167753636095
2009-06-10 16:55:00.00000093,7.0058743471164036
2009-06-10 16:55:00.000000161,8.980022915358434
2009-06-10 16:55:00.00000088,5.284628648120622
2009-06-10 16:55:00.0000003,8.307177064710201
2009-06-10 16:55:00.00000018,4.953835719804024
2009-06-10 16:55:00.00000047,6.17474380588775
2009-06-10 16:55:00.000000154,10.449211477176574
2009-06-10 16:55:00.000000131,7.2369125237414185
2009-06-10 16:55:00.00000046,12.390677000606432
2009-06-10 16:55:00.0000004,6.0086464878543175
2009-06-10 16:55:00.000000107,4.841046911159512
2009-06-10 16:55:00.000000114,5.427344292229124
2009-06-10 16:55:00.000000117,6.861521087598812
2009-06-10 16:55:00.000000162,9.19887774856205
2009-06-10 16:55:00.00000049,10.667715407625668
2009-06-10 16:55:00.00000069,6.3975274109896905
2009-06-10 16:55:00.000000111,7.606860644062415
2009-06-10 16:55:00.00000083,4.626652844225592
2009-06-10 16:55:00.000000166,62.665
2009-06-10 16:55:00.000000135,10.220799878898323
2009-06-10 16:55:00.00000044,31.88370843810385
2009-06-10 16:55:00.00000085,6.837134092404776
2009-06-10 16:55:00.000000115,5.985379473523959
2009-06-10 16:55:00.000000108,5.456582459608441
2009-06-10 16:55:00.00000034,5.825848574262979
2009-06-10 16:55:00.00000060,13.784829801659976
2009-06-10 16:55:00.000000120,4.964819968077727
2009-06-10 16:55:00.000000174,31.99209858268144
2009-06-10 16:55:00.0000007,6.096541987234291
2009-06-10 16:55:00.000000159,7.187218058004571
2009-06-10 16:55:00.000000171,25.10003583333334
2009-06-10 16:55:00.000000145,13.119442846971236
2009-06-10 16:55:00.00000074,7.947702812204743
2009-06-10 16:55:00.000000138,11.374435155697817
2009-06-10 16:55:00.00000048,4.960587229218133
2009-06-10 16:55:00.000000101,5.122693033903549
2009-06-10 16:55:00.000000153,4.983803494704709
2009-06-10 16:55:00.0000002,5.934448864910368
2009-06-10 16:55:00.00000037,8.612680381282338
2009-06-10 16:55:00.000000151,9.505313842399103
2009-06-10 16:55:00.000000127,28.337542394836646
2009-06-10 16:55:00.000000144,29.26662421045713
2009-06-10 16:55:00.000000165,13.218368837251514
2009-06-10 16:55:00.0000008,4.881534390818292
2009-06-10 16:55:00.000000122,7.838752046634596
2009-06-10 16:55:00.00000055,27.61688363247928
2009-06-10 16:55:00.00000079,4.6423771186786125
2009-06-10 16:55:00.00000016,16.294175746945783
2009-06-10 16:55:00.000000160,18.166813751514255
2009-06-10 16:55:00.000000139,4.704145490799474
2009-06-10 16:55:00.00000075,5.306217891840101
2009-06-10 16:55:00.00000017,6.833319114085107
2009-06-10 16:55:00.00000070,7.401742899679244
2009-06-10 16:55:00.000000118,14.194751386702055
2009-06-10 16:55:00.00000066,11.699316064574589
2009-06-10 16:55:00.000000164,5.1571485929549965
2009-06-10 16:55:00.000000100,9.102088357513601
2009-06-10 16:55:00.00000082,8.41673224508689
2009-06-10 16:55:00.00000090,13.234567112387301
2009-06-10 16:55:00.000000125,12.885694645789135
2009-06-10 16:55:00.000000149,6.035940470294277
2009-06-10 16:55:00.00000068,10.9319113170322
2009-06-10 16:55:00.00000039,5.17583062565057
2009-06-10 16:55:00.000000124,4.419102664858419
2009-06-10 16:55:00.00000053,6.295844407557345
2009-06-10 16:55:00.00000045,14.396253363030297
2009-06-10 16:55:00.000000102,5.506927948249336
2009-06-10 16:55:00.000000140,6.574203562294126
2009-06-10 16:55:00.000000148,7.327532127755061
2009-06-10 16:55:00.000000147,5.966110686897494
2009-06-10 16:55:00.00000097,6.800695282307909
2009-06-10 16:55:00.00000094,6.788467903906162
2009-06-10 16:55:00.00000078,9.583754169272636
2009-06-10 16:55:00.00000035,6.225414258107602
2009-06-10 16:55:00.00000072,7.671611269291276
2009-06-10 16:55:00.00000031,5.068269284517482
2009-06-10 16:55:00.00000056,7.634174864808026
2009-06-10 16:55:00.000000128,17.588495020160504
2009-06-10 16:55:00.00000057,6.655901823751544
2009-06-10 16:55:00.00000030,7.785650739849136
2009-06-10 16:55:00.00000043,10.160736198977348
2009-06-10 16:55:00.000000146,6.29767655205826
2009-06-10 16:55:00.00000010,7.7466898831566215
2009-06-10 16:55:00.00000067,11.818264628137786
2009-06-10 16:55:00.000000119,5.308956366140499
2009-06-10 16:55:00.00000076,16.98537552581935
2009-06-10 16:55:00.00000025,6.355076239772505
2009-06-10 16:55:00.00000071,16.52605669224774
2009-06-10 16:55:00.000000143,8.796731714473834
2013-06-26 11:19:36.0000002,4.619251562153997
2014-09-05 10:02:48.0000004,4.790881381314534
2014-09-05 10:02:48.0000002,9.313867135882363
2014-09-05 10:02:48.0000001,38.61906759908022
2014-09-05 10:02:48.0000003,9.62591647936122
2012-09-19 12:31:40.0000001,10.117825896552095
2012-09-19 12:31:40.0000002,6.500693308218383
2009-03-22 04:31:40.0000002,19.31405369163681
2009-08-27 02:31:44.0000001,18.73259172403415
2009-05-02 20:11:32.0000001,9.757124320139791
2009-05-02 20:11:32.0000004,8.699704392390995
2011-02-20 02:31:16.0000002,7.713435037245667
2011-02-20 02:31:16.0000001,17.81471032613581
2011-06-24 12:03:00.00000010,5.628257266129602
2011-06-24 12:03:00.00000067,10.324135515507745
2011-06-24 12:03:00.00000071,11.987719076027691
2011-06-24 12:03:00.000000100,6.048380344934513
2011-06-24 12:03:00.000000145,18.579995575646485
2011-06-24 12:03:00.000000152,10.17222780026157
2011-06-24 12:03:00.00000026,12.87557918695959
2011-06-24 12:03:00.000000199,5.0830015839660225
2011-06-24 12:03:00.000000195,5.277880138564174
2011-06-24 12:03:00.000000119,6.064145178200152
2011-06-24 12:03:00.00000086,18.57122397070821
2011-06-24 12:03:00.00000012,6.847886266732066
2011-06-24 12:03:00.00000097,19.387117647058822
2011-06-24 12:03:00.00000058,4.766653541550413
2011-06-24 12:03:00.000000176,4.757990339362989
2011-06-24 12:03:00.000000139,4.0667770860249135
2011-06-24 12:03:00.00000048,7.6476698918147505
2011-06-24 12:03:00.000000159,6.618161434255883
2011-06-24 12:03:00.00000079,5.61790815155118
2011-06-24 12:03:00.000000138,6.987000141037299
2011-06-24 12:03:00.000000135,11.793386593807975
2011-06-24 12:03:00.000000173,18.579995575646485
2011-06-24 12:03:00.000000162,12.220358090910782
2011-06-24 12:03:00.00000018,10.490619033258765
2011-06-24 12:03:00.000000136,6.027141357890168
2011-06-24 12:03:00.000000185,7.480105224737111
2011-06-24 12:03:00.00000069,6.537119867653328
2011-06-24 12:03:00.000000105,7.1913215606079905
2011-06-24 12:03:00.000000180,6.560341959508049
2011-06-24 12:03:00.00000053,9.643932922732734
2011-06-24 12:03:00.000000142,7.078955205974012
2011-06-24 12:03:00.000000188,8.688854809370985
2011-06-24 12:03:00.00000089,4.096392220705949
2011-06-24 12:03:00.000000109,6.607363670393468
2011-06-24 12:03:00.00000074,12.3517013690453
2011-06-24 12:03:00.000000113,11.01063678426313
2011-06-24 12:03:00.00000044,5.908445413852779
2011-06-24 12:03:00.000000183,5.399045639572071
2011-06-24 12:03:00.00000047,16.022690638869975
2011-06-24 12:03:00.0000006,10.290928202738147
2011-06-24 12:03:00.0000005,8.604076684989492
2011-06-24 12:03:00.000000200,10.68182746159726
2011-06-24 12:03:00.000000127,7.950897821517193
2011-06-24 12:03:00.000000120,12.340844630594145
2011-06-24 12:03:00.000000133,5.263528734855201
2011-06-24 12:03:00.00000073,5.704604021820493
2011-06-24 12:03:00.000000101,4.781498237424355
2011-06-24 12:03:00.000000187,9.635204556695793
2011-06-24 12:03:00.000000122,9.05139214577341
2011-06-24 12:03:00.000000175,5.66809930302504
2011-06-24 12:03:00.000000154,10.199241644130517
2011-06-24 12:03:00.000000197,7.88755534713099
2011-06-24 12:03:00.00000017,8.496068019141594
2011-06-24 12:03:00.000000186,10.341978227762137
